1,6,6
2,6,6
3,6,6
4,14,14
5,3,3
6,3,3
7,3,3
8,3,3
9,3,3
10,3,3
11,3,3
12,3,4
13,3,3
14,3,3
15,3,3
16,3,3
17,3,3
18,3,3
19,3,3
20,3,3
21,3,3
22,3,3
23,3,3
24,3,3
25,3,3
26,3,3
27,3,3
28,3,3
29,3,12
30,3,3
31,3,3
32,3,3
33,3,3
34,15,15
35,15,15
36,2,2
37,9,9
38,9,9
39,9,9
40,14,14
41,5,5
42,5,5
43,5,5
44,5,5
45,5,5
46,5,5
47,5,5
48,5,5
49,5,5
50,5,5
51,5,5
52,5,5
53,5,5
54,5,5
55,5,5
56,5,5
57,5,5
58,5,5
59,5,4
60,5,13
61,5,4
62,5,4
63,5,4
64,5,4
65,5,0
66,5,5
67,5,5
68,5,13
69,5,5
70,5,5
71,5,4
72,5,4
73,5,5
74,5,4
75,5,4
76,5,5
77,5,5
78,5,5
79,5,5
80,5,5
81,5,5
82,14,14
83,14,14
84,14,14
85,14,14
86,14,9
87,14,14
88,5,9
89,14,14
90,14,14
91,5,5
92,5,5
93,5,5
94,5,5
95,5,5
96,5,5
97,5,5
98,5,5
99,5,5
100,5,5
101,5,4
102,5,5
103,5,5
104,5,5
105,5,5
106,5,5
107,5,4
108,5,5
109,5,5
110,5,5
111,5,5
112,5,4
113,5,5
114,5,5
115,5,5
116,5,13
117,5,13
118,5,5
119,5,5
120,5,5
121,5,4
122,5,5
123,5,5
124,5,4
125,5,5
126,5,5
127,5,4
128,5,5
129,5,5
130,5,5
131,5,5
132,15,15
133,3,4
134,3,3
135,3,3
136,2,2
137,2,2
138,2,2
139,15,15
140,3,3
141,10,10
142,10,10
143,10,4
144,10,10
145,10,4
146,10,10
147,10,10
148,10,10
149,10,10
150,10,10
151,10,10
152,10,10
153,10,4
154,10,10
155,10,10
156,10,4
157,10,10
158,10,10
159,10,10
160,10,4
161,10,10
162,10,10
163,10,10
164,10,10
165,10,4
166,10,4
167,10,10
168,10,10
169,10,10
170,10,10
171,10,10
172,10,10
173,10,10
174,10,10
175,10,10
176,10,10
177,10,10
178,10,10
179,10,10
180,10,10
181,10,10
182,10,10
183,10,10
184,10,10
185,10,10
186,10,10
187,10,10
188,10,10
189,10,10
190,10,10
191,10,10
192,10,10
193,10,10
194,10,10
195,10,10
196,10,10
197,10,10
198,10,10
199,10,10
200,10,10
201,10,10
202,10,10
203,10,10
204,10,10
205,10,10
206,10,10
207,10,10
208,10,10
209,10,10
210,10,10
211,10,4
212,10,10
213,10,10
214,10,10
215,10,10
216,10,10
217,10,4
218,10,10
219,10,10
220,10,10
221,10,4
222,10,10
223,10,4
224,10,4
225,10,4
226,10,10
227,10,10
228,10,10
229,10,10
230,10,4
231,10,10
232,10,4
233,10,10
234,10,10
235,10,10
236,10,10
237,10,10
238,10,10
239,10,10
240,10,10
241,10,10
242,10,10
243,10,10
244,10,10
245,10,10
246,10,10
247,10,10
248,2,2
249,2,2
250,2,2
251,2,4
252,2,4
253,2,2
254,2,1
255,2,2
256,2,0
257,2,2
258,2,2
259,2,11
260,2,2
261,2,4
262,2,2
263,2,4
264,2,2
265,1,11
266,1,1
267,1,4
268,1,1
269,1,1
270,1,10
271,1,1
272,1,1
273,1,0
274,1,1
275,1,0
276,1,1
277,1,1
278,1,0
279,1,4
280,1,1
281,1,0
282,1,1
283,1,1
284,1,1
285,1,2
286,1,1
287,1,0
288,1,1
289,1,0
290,1,1
291,1,1
292,1,4
293,1,1
294,1,1
295,1,1
296,1,1
297,1,1
298,1,4
299,1,1
300,1,1
301,1,0
302,1,1
303,1,1
304,1,1
305,1,1
306,1,1
307,1,1
308,1,1
309,1,1
310,1,0
311,1,0
312,1,4
313,1,0
314,1,1
315,1,1
316,1,1
317,1,1
318,1,0
319,1,1
320,1,1
321,1,0
322,1,1
323,1,1
324,1,1
325,1,0
326,1,1
327,1,2
328,1,1
329,1,1
330,1,1
331,1,1
332,1,1
333,1,0
334,1,1
335,1,0
336,1,1
337,1,1
338,1,0
339,1,1
340,1,0
341,1,1
342,14,14
343,14,13
344,5,5
345,5,5
346,5,4
347,5,5
348,5,5
349,5,4
350,5,5
351,5,5
352,5,5
353,5,5
354,5,5
355,5,4
356,5,5
357,5,5
358,5,4
359,5,5
360,5,13
361,5,5
362,5,5
363,5,5
364,5,5
365,5,5
366,5,5
367,5,5
368,5,5
369,5,5
370,5,5
371,12,12
372,12,12
373,12,12
374,12,12
375,12,12
376,12,12
377,12,12
378,12,12
379,12,4
380,12,12
381,12,12
382,12,12
383,12,12
384,12,12
385,12,12
386,12,12
387,12,4
388,12,12
389,12,12
390,12,12
391,12,4
392,12,12
393,12,4
394,12,12
395,13,13
396,13,4
397,13,13
398,13,13
399,13,13
400,13,13
401,13,13
402,13,13
403,13,13
404,13,13
405,13,13
406,13,4
407,14,4
408,13,4
409,13,13
410,13,13
411,13,13
412,13,13
413,13,13
414,13,13
415,13,4
416,13,13
417,13,13
418,13,13
419,13,13
420,13,13
421,12,4
422,12,12
423,12,12
424,12,12
425,13,13
426,13,4
427,12,4
428,12,12
429,11,11
430,11,11
431,11,11
432,11,11
433,11,11
434,11,11
435,11,11
436,11,11
437,11,4
438,11,4
439,11,4
440,11,11
441,11,0
442,11,11
443,11,11
444,11,11
445,11,11
446,11,11
447,11,11
448,11,11
449,11,11
450,11,4
451,11,11
452,11,11
453,11,11
454,11,11
455,11,11
456,11,11
457,11,11
458,11,11
459,11,4
460,11,11
461,11,11
462,11,11
463,11,11
464,11,11
465,11,11
466,11,4
467,11,11
468,11,11
469,11,11
470,11,11
471,11,11
472,11,11
473,11,11
474,11,11
475,11,11
476,11,11
477,11,11
478,11,4
479,11,11
480,11,11
481,11,11
482,11,11
483,11,1
484,11,1
485,11,11
486,14,14
487,13,13
488,13,13
489,13,13
490,13,13
491,13,13
492,13,13
493,13,13
494,13,13
495,13,13
496,13,13
497,13,13
498,13,13
499,13,13
500,13,13
501,13,5
502,13,13
503,13,13
504,13,13
505,13,13
506,13,13
507,13,13
508,13,13
509,13,5
510,12,12
511,12,12
512,12,12
513,12,12
514,12,10
515,12,3
516,12,12
517,12,15
518,12,3
519,12,9
520,12,12
521,12,12
522,12,3
523,12,12
524,11,5
525,11,11
526,11,11
527,11,11
528,11,2
529,11,11
530,4,4
531,4,10
532,4,4
533,4,4
534,4,4
535,4,10
536,4,10
537,4,5
538,4,9
539,4,9
540,4,4
541,14,14
542,13,13
543,13,13
544,13,13
545,13,5
546,13,2
547,13,13
548,13,13
549,13,5
550,14,14
551,12,12
552,12,12
553,12,12
554,12,12
555,12,12
556,12,12
557,12,12
558,12,12
559,12,10
560,4,10
561,12,1
562,11,0
563,11,11
564,11,11
565,12,9
566,12,12
567,11,0
568,11,0
569,11,0
570,11,11
571,11,0
572,11,0
573,11,0
574,11,0
575,11,0
576,11,0
577,11,11
578,11,11
579,11,11
580,11,11
581,11,11
582,11,0
583,11,11
584,11,0
585,11,1
586,11,0
587,11,2
588,11,0
589,11,11
590,11,0
591,11,0
592,11,11
593,11,11
594,11,0
595,11,0
596,11,0
597,11,1
598,11,11
599,11,0
600,11,2
601,11,11
602,11,11
603,11,11
604,11,1
605,11,11
606,13,13
607,13,13
608,13,2
609,13,13
610,13,5
611,13,9
612,13,13
613,13,13
614,13,13
615,13,5
616,13,13
617,13,13
618,13,13
619,13,13
620,13,13
621,13,5
622,13,13
623,13,13
624,13,13
625,13,13
626,13,13
627,13,5
628,13,4
629,13,13
630,13,13
631,13,13
632,13,10
633,13,13
634,13,13
635,13,13
636,13,4
637,13,13
638,13,13
639,13,13
640,13,13
641,13,5
642,13,5
643,13,13
644,13,13
645,13,13
646,12,12
647,11,11
648,4,4
649,11,1
650,11,0
651,4,4
652,4,4
653,4,10
654,4,4
655,4,4
656,4,4
657,4,2
658,4,4
659,4,4
660,4,4
661,4,10
662,4,9
663,4,2
664,4,4
665,4,4
666,4,3
667,4,0
668,4,4
669,4,10
670,4,4
671,4,4
672,4,4
673,4,4
674,4,5
675,4,4
676,4,4
677,4,4
678,4,10
679,4,4
680,4,4
681,4,4
682,4,4
683,4,4
684,4,10
685,4,4
686,4,4
687,4,4
688,4,4
689,4,4
690,4,4
691,4,4
692,4,4
693,4,4
694,4,4
695,4,4
696,4,4
697,4,4
698,4,10
699,4,4
700,4,4
701,4,4
702,4,4
703,4,5
704,4,10
705,4,4
706,4,4
707,4,4
708,4,4
709,4,4
710,4,4
711,4,4
712,4,4
713,4,10
714,4,4
715,4,0
716,4,4
717,4,4
718,4,4
719,4,4
720,4,4
721,4,11
722,4,4
723,4,4
724,4,4
725,4,4
726,4,4
727,4,10
728,4,4
729,4,4
730,4,4
731,4,4
732,4,10
733,4,4
734,4,4
735,4,4
736,4,4
737,4,10
738,4,5
739,4,10
740,4,5
741,4,4
742,4,2
743,4,4
744,4,4
745,4,4
746,4,4
747,4,4
748,4,4
749,4,10
750,4,4
751,4,4
752,4,4
753,4,4
754,4,4
755,4,4
756,4,4
757,4,2
758,4,10
759,4,4
760,4,4
761,4,4
762,4,4
763,4,4
764,4,10
765,4,4
766,4,4
767,4,4
768,4,4
769,4,4
770,4,10
771,4,4
772,4,4
773,4,9
774,4,4
775,4,10
776,4,4
777,4,4
778,4,4
779,4,4
780,4,4
781,4,4
782,4,4
783,4,9
784,4,4
785,4,10
786,4,10
787,4,4
788,4,4
789,4,4
790,4,4
791,4,4
792,4,9
793,4,10
794,4,3
795,4,4
796,4,5
797,4,5
798,4,10
799,4,10
800,4,9
801,4,9
802,4,4
803,4,10
804,4,10
805,4,4
806,4,4
807,4,4
808,4,10
809,4,5
810,4,4
811,4,4
812,4,4
813,4,9
814,4,10
815,4,4
816,4,10
817,4,4
818,4,4
819,4,4
820,4,10
821,4,5
822,4,10
823,4,9
824,4,2
825,4,10
826,4,1
827,4,4
828,4,10
829,4,4
830,4,10
831,4,4
832,4,4
833,4,4
834,4,4
835,4,4
836,4,4
837,4,4
838,4,4
839,4,10
840,4,10
841,4,10
842,4,4
843,4,4
844,4,1
845,4,4
846,4,4
847,4,10
848,4,4
849,4,4
850,4,14
851,4,4
852,4,4
853,4,10
854,4,5
855,4,11
856,4,9
857,4,4
858,4,4
859,4,4
860,4,9
861,4,2
862,4,10
863,4,4
864,4,4
865,4,4
866,4,4
867,4,4
868,4,4
869,4,4
870,4,10
871,4,4
872,4,4
873,4,4
874,4,4
875,4,4
876,4,4
877,4,4
878,4,4
879,4,9
880,4,2
881,4,4
882,4,11
883,4,10
884,4,10
885,4,4
886,4,4
887,4,4
888,4,4
889,4,4
890,4,4
891,4,2
892,4,4
893,4,4
894,4,4
895,4,4
896,4,4
897,4,0
898,4,4
899,4,4
900,4,4
901,4,4
902,4,4
903,4,1
904,4,4
905,4,5
906,4,0
907,4,4
908,4,4
909,4,4
910,4,4
911,4,4
912,4,3
913,4,4
914,4,4
915,4,4
916,4,4
917,4,4
918,4,4
919,4,4
920,4,4
921,4,4
922,4,4
923,4,5
924,4,10
925,4,4
926,4,4
927,4,4
928,4,0
929,4,10
930,4,4
931,4,4
932,4,4
933,4,4
934,4,5
935,4,2
936,4,4
937,4,4
938,4,4
939,4,4
940,4,4
941,4,4
942,4,4
943,4,2
944,4,5
945,4,4
946,4,5
947,4,4
948,4,4
949,4,4
950,4,4
951,4,4
952,4,4
953,4,4
954,4,4
955,4,10
956,4,12
957,4,10
958,4,4
959,4,4
960,4,4
961,4,4
962,4,4
963,4,4
964,4,4
965,4,4
966,4,4
967,4,4
968,4,4
969,4,4
970,4,4
971,4,4
972,4,4
973,4,4
974,4,4
975,4,4
976,4,4
977,4,4
978,4,4
979,4,4
980,4,4
981,4,4
982,4,4
983,4,4
984,4,4
985,4,4
986,4,13
987,4,4
988,4,4
989,4,4
990,4,4
991,4,4
992,4,4
993,4,4
994,4,4
995,4,4
996,4,4
997,4,4
998,4,4
999,4,4
1000,4,4
1001,4,4
1002,4,4
1003,4,4
1004,4,4
1005,4,4
1006,4,4
1007,4,4
1008,4,4
1009,4,4
1010,4,4
1011,4,4
1012,4,4
1013,4,4
1014,4,4
1015,4,4
1016,4,4
1017,4,4
1018,4,4
1019,4,4
1020,4,4
1021,4,4
1022,4,4
1023,4,4
1024,4,4
1025,4,4
1026,4,4
1027,4,4
1028,4,4
1029,4,4
1030,4,4
1031,4,4
1032,4,4
1033,4,4
1034,4,4
1035,4,4
1036,4,4
1037,4,4
1038,4,4
1039,4,4
1040,4,4
1041,4,4
1042,4,4
